,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artists names,popularity,error,ranking
1008,0.827,0.821,3.0,-5.864,1.0,0.0419,0.00748,0.0015,0.115,0.684,122.017,audio_features,1IaYWv32nFFMdljBIjMY5T,spotify:track:1IaYWv32nFFMdljBIjMY5T,https://api.spotify.com/v1/tracks/1IaYWv32nFFMdljBIjMY5T,https://api.spotify.com/v1/audio-analysis/1IaYWv32nFFMdljBIjMY5T,220627.0,4.0,Telephone,"Lady Gaga, Beyoncé",2,,16
1009,0.719,0.798,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741.0,4.0,Teenage Dream,Katy Perry,66,,17
1010,0.637,0.843,5.0,-5.413,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,audio_features,24lMtPOCzP5g4hrg3NklLa,spotify:track:24lMtPOCzP5g4hrg3NklLa,https://api.spotify.com/v1/tracks/24lMtPOCzP5g4hrg3NklLa,https://api.spotify.com/v1/audio-analysis/24lMtPOCzP5g4hrg3NklLa,220733.0,4.0,Just The Way You Are,Bruno Mars,0,,18
1011,0.768,0.82,7.0,-4.63,0.0,0.0475,0.179,0.0,0.704,0.625,129.969,audio_features,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293.0,4.0,Cooler Than Me - Single Mix,"Mike Posner, Gigamesh",73,,19
1012,0.597,0.517,0.0,-6.963,1.0,0.365,0.179,0.0,0.307,0.412,92.035,audio_features,5OiLJ8tjUPFiPX2gVM8fxJ,spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ,https://api.spotify.com/v1/tracks/5OiLJ8tjUPFiPX2gVM8fxJ,https://api.spotify.com/v1/audio-analysis/5OiLJ8tjUPFiPX2gVM8fxJ,257560.0,4.0,Imma Be,Black Eyed Peas,64,,20
1013,0.508,0.957,11.0,-1.562,1.0,0.392,0.0284,0.0,0.546,0.83,173.555,audio_features,3dit6MnKGOFMzhOtceOkXt,spotify:track:3dit6MnKGOFMzhOtceOkXt,https://api.spotify.com/v1/tracks/3dit6MnKGOFMzhOtceOkXt,https://api.spotify.com/v1/audio-analysis/3dit6MnKGOFMzhOtceOkXt,276920.0,4.0,Empire State Of Mind [Jay-Z + Alicia Keys] - Amended,JAY-Z,0,,21
1014,0.663,0.861,7.0,-3.398,0.0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,28AUzRo0nQLESL55WDV0um,spotify:track:28AUzRo0nQLESL55WDV0um,https://api.spotify.com/v1/tracks/28AUzRo0nQLESL55WDV0um,https://api.spotify.com/v1/audio-analysis/28AUzRo0nQLESL55WDV0um,220800.0,4.0,DJ Got Us Fallin' In Love (feat. Pitbull),"Usher, Pitbull",51,,22
1015,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,2M9ULmQwTaTGmAdXaXpfz5,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160.0,4.0,Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",72,,23
1016,0.855,0.954,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133.0,5.0,Not Afraid,Eminem,79,,24
1017,0.706,0.751,9.0,-6.323,1.0,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307.0,4.0,Replay,Iyaz,74,,25
1018,0.813,0.627,11.0,-5.018,0.0,0.0486,0.076,0.000616,0.131,0.801,130.011,audio_features,6pL7puHxh1psrLzrAlobxQ,spotify:track:6pL7puHxh1psrLzrAlobxQ,https://api.spotify.com/v1/tracks/6pL7puHxh1psrLzrAlobxQ,https://api.spotify.com/v1/audio-analysis/6pL7puHxh1psrLzrAlobxQ,195853.0,4.0,Sexy Bitch (feat. Akon),"David Guetta, Akon",57,,26
1019,0.63,0.698,10.0,-4.51,1.0,0.0244,0.173,0.0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427.0,4.0,Breakeven,The Script,71,,27
1020,0.829,0.607,1.0,-3.876,1.0,0.0897,0.0049,0.0,0.0986,0.766,120.044,audio_features,4AboqNl74jNDpJhPfqYDmj,spotify:track:4AboqNl74jNDpJhPfqYDmj,https://api.spotify.com/v1/tracks/4AboqNl74jNDpJhPfqYDmj,https://api.spotify.com/v1/audio-analysis/4AboqNl74jNDpJhPfqYDmj,187067.0,4.0,Your Love Is My Drug,Kesha,0,,28
1021,0.743,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4vp2J1l5RD4gMZwGFLfRAu,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133.0,4.0,I Gotta Feeling,Black Eyed Peas,73,,29
1022,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347.0,4.0,Fireflies,Owl City,79,,30
1023,0.724,0.87,1.0,-3.614,0.0,0.113,0.00453,0.0,0.833,0.81,93.01,audio_features,4zVl2Hv9qesl5GkdaThyKl,spotify:track:4zVl2Hv9qesl5GkdaThyKl,https://api.spotify.com/v1/tracks/4zVl2Hv9qesl5GkdaThyKl,https://api.spotify.com/v1/audio-analysis/4zVl2Hv9qesl5GkdaThyKl,207547.0,4.0,Say Aah (feat. Fabolous),"Trey Songz, Fabolous",0,,31
1024,0.627,0.614,6.0,-6.006,0.0,0.17,0.0211,0.0,0.0286,0.758,96.038,audio_features,4BycRneKmOs6MhYG9THsuX,spotify:track:4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/audio-analysis/4BycRneKmOs6MhYG9THsuX,208947.0,4.0,Find Your Love,Drake,62,,32
1025,0.632,0.789,11.0,-6.61,0.0,0.0557,0.00043,0.00144,0.356,0.35,98.986,audio_features,15pu8u4n3q4BKl4tF20c5v,spotify:track:15pu8u4n3q4BKl4tF20c5v,https://api.spotify.com/v1/tracks/15pu8u4n3q4BKl4tF20c5v,https://api.spotify.com/v1/audio-analysis/15pu8u4n3q4BKl4tF20c5v,274213.0,4.0,Alejandro,Lady Gaga,0,,33
1026,0.442,0.83,9.0,-4.02,1.0,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,6BaxqcoEM9r3LXisTyJjST,spotify:track:6BaxqcoEM9r3LXisTyJjST,https://api.spotify.com/v1/tracks/6BaxqcoEM9r3LXisTyJjST,https://api.spotify.com/v1/audio-analysis/6BaxqcoEM9r3LXisTyJjST,215747.0,4.0,Ridin' Solo,Jason Derulo,66,,34
1027,0.531,0.752,1.0,-6.161,1.0,0.0305,0.0421,0.0,0.12,0.103,89.917,audio_features,3ZdJffjzJWFimSQyxgGIxN,spotify:track:3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/tracks/3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/audio-analysis/3ZdJffjzJWFimSQyxgGIxN,237800.0,4.0,Just A Dream,Nelly,74,,35
1028,0.785,0.498,1.0,-6.977,1.0,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,audio_features,1WtTLtofvcjQM3sXSMkDdX,spotify:track:1WtTLtofvcjQM3sXSMkDdX,https://api.spotify.com/v1/tracks/1WtTLtofvcjQM3sXSMkDdX,https://api.spotify.com/v1/audio-analysis/1WtTLtofvcjQM3sXSMkDdX,201587.0,4.0,How Low,Ludacris,62,,36
1029,0.435,0.837,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893.0,4.0,Like A G6,"Far East Movement, The Cataracs, DEV",70,,37
1030,0.531,0.574,10.0,-6.693,0.0,0.113,0.114,0.0308,0.256,0.272,115.68,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467.0,5.0,Carry Out (Featuring Justin Timberlake),"Timbaland, Justin Timberlake",65,,38
1031,0.615,0.733,8.0,-4.808,1.0,0.0335,0.152,0.0,0.109,0.796,122.58,audio_features,4fIWvT19w9PR0VVBuPYpWA,spotify:track:4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/audio-analysis/4fIWvT19w9PR0VVBuPYpWA,244587.0,4.0,Haven't Met You Yet,Michael Bublé,73,,39
1032,0.623,0.882,0.0,-2.574,1.0,0.0322,0.0205,0.0,0.194,0.525,127.98,audio_features,0xcl9XT60Siji6CSG4y6nb,spotify:track:0xcl9XT60Siji6CSG4y6nb,https://api.spotify.com/v1/tracks/0xcl9XT60Siji6CSG4y6nb,https://api.spotify.com/v1/audio-analysis/0xcl9XT60Siji6CSG4y6nb,232616.0,4.0,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Flo Rida,61,,40
1033,0.657,0.695,2.0,-4.493,1.0,0.0321,0.0108,0.0,0.0822,0.683,65.997,audio_features,7LP4Es66zdY7CyjepqmvAg,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,212107.0,4.0,Down,"Jay Sean, Lil Wayne",79,,41
1034,0.674,0.882,3.0,-2.771,0.0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,audio_features,6lUY6MoqGgPnA27PHYxem5,spotify:track:6lUY6MoqGgPnA27PHYxem5,https://api.spotify.com/v1/tracks/6lUY6MoqGgPnA27PHYxem5,https://api.spotify.com/v1/audio-analysis/6lUY6MoqGgPnA27PHYxem5,205733.0,4.0,Bulletproof,La Roux,66,,42
1035,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,123NAAjn1RMY2WeoZH8pVN,spotify:track:123NAAjn1RMY2WeoZH8pVN,https://api.spotify.com/v1/tracks/123NAAjn1RMY2WeoZH8pVN,https://api.spotify.com/v1/audio-analysis/123NAAjn1RMY2WeoZH8pVN,221253.0,4.0,Whatcha Say,Jason Derulo,0,,43
1036,0.728,0.859,5.0,-5.237,0.0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240.0,4.0,Baby,"Justin Bieber, Ludacris",78,,44
1037,0.44,0.683,11.0,-4.732,0.0,0.0489,0.00706,0.0,0.0593,0.445,185.948,audio_features,2rDwdvBma1O1eLzo29p2cr,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,227320.0,4.0,Whataya Want from Me,Adam Lambert,64,,45
1038,0.624,0.757,7.0,-2.94,1.0,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,audio_features,0dBW6ZsW8skfvoRfgeerBF,spotify:track:0dBW6ZsW8skfvoRfgeerBF,https://api.spotify.com/v1/tracks/0dBW6ZsW8skfvoRfgeerBF,https://api.spotify.com/v1/audio-analysis/0dBW6ZsW8skfvoRfgeerBF,230707.0,4.0,Mine,Taylor Swift,63,,46
1039,0.786,0.701,11.0,-4.149,0.0,0.0394,0.118,2.88e-05,0.0593,0.635,125.923,audio_features,7gCOF8DgdAMk6DofzOZn34,spotify:track:7gCOF8DgdAMk6DofzOZn34,https://api.spotify.com/v1/tracks/7gCOF8DgdAMk6DofzOZn34,https://api.spotify.com/v1/audio-analysis/7gCOF8DgdAMk6DofzOZn34,235493.0,4.0,Only Girl (In The World),Rihanna,0,,47
1040,0.578,0.9,0.0,-2.501,1.0,0.0443,0.0267,0.0,0.287,0.934,92.011,audio_features,51YhN4y2tOvfI0Sv1hoBRo,spotify:track:51YhN4y2tOvfI0Sv1hoBRo,https://api.spotify.com/v1/tracks/51YhN4y2tOvfI0Sv1hoBRo,https://api.spotify.com/v1/audio-analysis/51YhN4y2tOvfI0Sv1hoBRo,212747.0,4.0,Live Like We're Dying,Kris Allen,42,,48
1041,0.31,0.746,1.0,-3.599,1.0,0.111,0.0121,0.0,0.649,0.163,182.032,audio_features,3YJkAQNEhmCZGLdmPsu6Ye,spotify:track:3YJkAQNEhmCZGLdmPsu6Ye,https://api.spotify.com/v1/tracks/3YJkAQNEhmCZGLdmPsu6Ye,https://api.spotify.com/v1/audio-analysis/3YJkAQNEhmCZGLdmPsu6Ye,250600.0,4.0,Hard,"Rihanna, Jeezy",56,,49
1042,0.622,0.684,9.0,-3.253,0.0,0.0906,0.403,0.0,0.214,0.0795,140.286,audio_features,7nmArpOotJ431XYlJXI1vy,spotify:track:7nmArpOotJ431XYlJXI1vy,https://api.spotify.com/v1/tracks/7nmArpOotJ431XYlJXI1vy,https://api.spotify.com/v1/audio-analysis/7nmArpOotJ431XYlJXI1vy,253907.0,4.0,Young Forever [Jay-Z + Mr Hudson],JAY-Z,0,,50
1043,0.752,0.832,10.0,-3.243,1.0,0.0971,0.0833,0.000265,0.424,0.534,120.003,audio_features,7jmqSz6yTrGWI1kNqNYI28,spotify:track:7jmqSz6yTrGWI1kNqNYI28,https://api.spotify.com/v1/tracks/7jmqSz6yTrGWI1kNqNYI28,https://api.spotify.com/v1/audio-analysis/7jmqSz6yTrGWI1kNqNYI28,172053.0,4.0,Blah Blah Blah (feat. 3OH!3),"Kesha, 3OH!3",0,,51
1044,0.845,0.601,1.0,-5.283,1.0,0.161,0.0205,0.0,0.385,0.329,74.008,audio_features,2IpGdrWvIZipmaxo1YRxw5,spotify:track:2IpGdrWvIZipmaxo1YRxw5,https://api.spotify.com/v1/tracks/2IpGdrWvIZipmaxo1YRxw5,https://api.spotify.com/v1/audio-analysis/2IpGdrWvIZipmaxo1YRxw5,242013.0,4.0,Bottoms Up (feat. Nicki Minaj),"Trey Songz, Nicki Minaj",72,,52
1045,0.855,0.668,11.0,-4.892,1.0,0.0644,0.0242,0.0,0.102,0.803,125.846,audio_features,7yws3pF3FFguwT2Psi6c15,spotify:track:7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/tracks/7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/audio-analysis/7yws3pF3FFguwT2Psi6c15,210307.0,4.0,Do You Remember,"Jay Sean, Sean Paul, Lil Jon",69,,53
1046,0.529,0.948,0.0,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000.0,4.0,All The Right Moves,OneRepublic,65,,54
1047,0.619,0.917,5.0,-2.582,1.0,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,audio_features,72phhQtfwZcRweweRxxkmU,spotify:track:72phhQtfwZcRweweRxxkmU,https://api.spotify.com/v1/tracks/72phhQtfwZcRweweRxxkmU,https://api.spotify.com/v1/audio-analysis/72phhQtfwZcRweweRxxkmU,200347.0,4.0,According To You,Orianthi,54,,55
1048,0.627,0.723,1.0,-6.782,1.0,0.378,0.172,0.0,0.468,0.757,84.848,audio_features,2BvGMF8oEhvsa5YK8gfv4g,spotify:track:2BvGMF8oEhvsa5YK8gfv4g,https://api.spotify.com/v1/tracks/2BvGMF8oEhvsa5YK8gfv4g,https://api.spotify.com/v1/audio-analysis/2BvGMF8oEhvsa5YK8gfv4g,216813.0,4.0,My Chick Bad,"Ludacris, Nicki Minaj",38,,56
1049,0.687,0.783,6.0,-4.44,1.0,0.0386,0.162,1.35e-05,0.114,0.443,129.964,audio_features,3GCL1PydwsLodcpv0Ll1ch,spotify:track:3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch,231133.0,4.0,You Belong With Me,Taylor Swift,69,,57
1050,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,0xfpx7AiwgSKEtjotea2L6,spotify:track:0xfpx7AiwgSKEtjotea2L6,https://api.spotify.com/v1/tracks/0xfpx7AiwgSKEtjotea2L6,https://api.spotify.com/v1/audio-analysis/0xfpx7AiwgSKEtjotea2L6,284373.0,4.0,Meet Me Halfway,Black Eyed Peas,62,,58
1051,0.725,0.672,5.0,-5.353,0.0,0.0283,4.62e-05,0.00225,0.112,0.777,125.042,audio_features,3ubtdCmWZIuX8FuRv3S3KX,spotify:track:3ubtdCmWZIuX8FuRv3S3KX,https://api.spotify.com/v1/tracks/3ubtdCmWZIuX8FuRv3S3KX,https://api.spotify.com/v1/audio-analysis/3ubtdCmWZIuX8FuRv3S3KX,215200.0,4.0,Take It Off,Kesha,0,,59
1052,0.35,0.845,7.0,-5.614,1.0,0.2,0.0107,0.0,0.123,0.45,99.643,audio_features,6BdgtqiV3oXNqBikezwdvC,spotify:track:6BdgtqiV3oXNqBikezwdvC,https://api.spotify.com/v1/tracks/6BdgtqiV3oXNqBikezwdvC,https://api.spotify.com/v1/audio-analysis/6BdgtqiV3oXNqBikezwdvC,233560.0,5.0,Over,Drake,64,,60
1053,0.482,0.833,5.0,-5.611,1.0,0.0449,0.000346,0.0,0.365,0.74,148.039,audio_features,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,212293.0,4.0,Animal,Neon Trees,71,,61
1054,0.708,0.814,4.0,-4.845,0.0,0.0439,0.000331,0.0,0.0787,0.77,102.967,audio_features,5cSmRaAcl4JXXKNgtNJop7,spotify:track:5cSmRaAcl4JXXKNgtNJop7,https://api.spotify.com/v1/tracks/5cSmRaAcl4JXXKNgtNJop7,https://api.spotify.com/v1/audio-analysis/5cSmRaAcl4JXXKNgtNJop7,216253.0,4.0,Misery,Maroon 5,0,,62
1055,0.549,0.932,8.0,-4.11,0.0,0.343,0.0127,0.0,0.347,0.787,82.439,audio_features,5LLTVSXK5qzEguVHcUNddw,spotify:track:5LLTVSXK5qzEguVHcUNddw,https://api.spotify.com/v1/tracks/5LLTVSXK5qzEguVHcUNddw,https://api.spotify.com/v1/audio-analysis/5LLTVSXK5qzEguVHcUNddw,196133.0,4.0,Magic (feat. Rivers Cuomo),"B.o.B, Rivers Cuomo",36,,63
1056,0.758,0.688,5.0,-3.918,0.0,0.0478,0.12,0.0,0.0904,0.357,114.93,audio_features,3FF6jZY1wDHXJUUN18qsLx,spotify:track:3FF6jZY1wDHXJUUN18qsLx,https://api.spotify.com/v1/tracks/3FF6jZY1wDHXJUUN18qsLx,https://api.spotify.com/v1/audio-analysis/3FF6jZY1wDHXJUUN18qsLx,208320.0,4.0,Paparazzi,Lady Gaga,0,,64
1057,0.42,0.787,8.0,-4.467,1.0,0.294,0.0104,0.0,0.198,0.38,97.967,audio_features,4faiJXyBflUVVOOE9fxbeg,spotify:track:4faiJXyBflUVVOOE9fxbeg,https://api.spotify.com/v1/tracks/4faiJXyBflUVVOOE9fxbeg,https://api.spotify.com/v1/audio-analysis/4faiJXyBflUVVOOE9fxbeg,178808.0,4.0,Tie Me Down (feat. Ray J),"New Boyz, Ray J",56,,65
1058,0.422,0.52,11.0,-10.231,1.0,0.343,0.00204,0.00413,0.411,0.184,189.63,audio_features,1w6kG4Rc29m5EherbvpkF5,spotify:track:1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/tracks/1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/audio-analysis/1w6kG4Rc29m5EherbvpkF5,245253.0,4.0,Your Love,Nicki Minaj,33,,66
1059,0.654,0.719,10.0,-4.54,0.0,0.0445,0.0013,0.000139,0.078,0.512,96.103,audio_features,41oCEDvpkeiIoSEamNFTDr,spotify:track:41oCEDvpkeiIoSEamNFTDr,https://api.spotify.com/v1/tracks/41oCEDvpkeiIoSEamNFTDr,https://api.spotify.com/v1/audio-analysis/41oCEDvpkeiIoSEamNFTDr,202733.0,4.0,Party In The U.S.A.,Miley Cyrus,0,,67
1060,0.644,0.739,1.0,-5.103,1.0,0.137,0.0311,0.0,0.0772,0.231,74.154,audio_features,3QkXEz9TxApuk1JpDmeWnS,spotify:track:3QkXEz9TxApuk1JpDmeWnS,https://api.spotify.com/v1/tracks/3QkXEz9TxApuk1JpDmeWnS,https://api.spotify.com/v1/audio-analysis/3QkXEz9TxApuk1JpDmeWnS,277013.0,4.0,Deuces (feat. Tyga & Kevin McCall),"Chris Brown, Tyga, Kevin McCall",0,,68
1061,0.705,0.626,5.0,-4.077,0.0,0.0404,0.0556,0.0,0.199,0.778,134.926,audio_features,4ic3ILo8iILDWjzWYr9tnW,spotify:track:4ic3ILo8iILDWjzWYr9tnW,https://api.spotify.com/v1/tracks/4ic3ILo8iILDWjzWYr9tnW,https://api.spotify.com/v1/audio-analysis/4ic3ILo8iILDWjzWYr9tnW,205293.0,4.0,3,Britney Spears,0,,69
1062,0.599,0.624,8.0,-3.631,1.0,0.0343,0.385,0.0,0.125,0.539,90.034,audio_features,45EDI3rk0f4cAMt9f8b56R,spotify:track:45EDI3rk0f4cAMt9f8b56R,https://api.spotify.com/v1/tracks/45EDI3rk0f4cAMt9f8b56R,https://api.spotify.com/v1/audio-analysis/45EDI3rk0f4cAMt9f8b56R,226533.0,4.0,Impossible,Shontelle,69,,70
1063,0.415,0.926,5.0,-1.304,0.0,0.374,0.253,0.0,0.256,0.542,158.423,audio_features,6HSqyfGnsHYw9MmIpa9zlZ,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,https://api.spotify.com/v1/tracks/6HSqyfGnsHYw9MmIpa9zlZ,https://api.spotify.com/v1/audio-analysis/6HSqyfGnsHYw9MmIpa9zlZ,357347.0,4.0,Forever,"Drake, Kanye West, Lil Wayne, Eminem",66,,71
1064,0.521,0.702,0.0,-5.189,1.0,0.0331,0.189,0.0,0.0962,0.25,127.976,audio_features,1MaqkdFNIKPdpQGDzme5ss,spotify:track:1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,242840.0,4.0,Two Is Better Than One (feat. Taylor Swift),"Boys Like Girls, Taylor Swift",66,,72
1065,0.682,0.889,0.0,-4.166,1.0,0.0804,0.00564,0.0,0.36,0.827,138.021,audio_features,17tDv8WA8IhqE8qzuQn707,spotify:track:17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/tracks/17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/audio-analysis/17tDv8WA8IhqE8qzuQn707,192440.0,4.0,My First Kiss (feat. Ke$ha),"3OH!3, Kesha",63,,73
1066,0.209,0.872,9.0,-2.996,1.0,0.0757,0.217,0.0,0.0768,0.294,78.139,audio_features,7ceIquYtiTYlgSSm7PqUf9,spotify:track:7ceIquYtiTYlgSSm7PqUf9,https://api.spotify.com/v1/tracks/7ceIquYtiTYlgSSm7PqUf9,https://api.spotify.com/v1/audio-analysis/7ceIquYtiTYlgSSm7PqUf9,281560.0,4.0,Already Gone,Kelly Clarkson,51,,74
1067,0.715,0.907,7.0,-6.025,0.0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,audio_features,5K5LbSTVuKKe1KGMNfBgIW,spotify:track:5K5LbSTVuKKe1KGMNfBgIW,https://api.spotify.com/v1/tracks/5K5LbSTVuKKe1KGMNfBgIW,https://api.spotify.com/v1/audio-analysis/5K5LbSTVuKKe1KGMNfBgIW,268840.0,4.0,Rock That Body,Black Eyed Peas,56,,75
1068,0.516,0.764,2.0,-6.223,1.0,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693.0,4.0,Secrets,OneRepublic,76,,76
1069,0.605,0.902,10.0,-5.406,0.0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,audio_features,1YaVmBh7EAeR54FIjuFcb5,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587.0,4.0,Naturally,Selena Gomez & The Scene,64,,77
1070,0.595,0.507,7.0,-7.892,1.0,0.0618,0.732,1.97e-05,0.106,0.337,86.099,audio_features,4JOP8ELK6AaeySe7sKe996,spotify:track:4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,249240.0,4.0,Un-thinkable (I'm Ready),Alicia Keys,64,,78
